FishStock,Group,Year,Column,Value
boc.27.6-8,KeyPoints,2019,Management Plan,No 
boc.27.6-8,KeyPoints,2019,Advice basis ,"ICES PA Approach. Catch = 19,152 t  Index ratio and precautionary buffer applied"
boc.27.6-8,KeyPoints,2019,Ranges,Not available
boc.27.6-8,KeyPoints,2019,Landing Obligation ,From 2015. Area and gear specific de minimis exemption*
BFT-E,KeyPoints,2019,ICCAT advice basis,"Rec. 18-02*=36,000 t"
BFT-E,KeyPoints,2019,Management Plan,Management Strategy Evaluation (Rec. 18-02)
BFT-E,KeyPoints,2019,ICCAT MSY proxies,"F0.1= 0.107, Catch = 41,205 t"
BFT-E,KeyPoints,2019,   MSY proxies lower,"F0.1 = 0.103, Catch = 31,190 t"
BFT-E,KeyPoints,2019,   MSY proxies upper,"F0.1 = 0.120, Catch = 57,770 t"
BFT-E,KeyPoints,2019,Landing Obligation ,From 2015. No derogations or exemptions
ank.27.78ab,KeyPoints,2019,ICES Assessment Category,3 (Survey-based Assessment)
ank.27.78ab,KeyPoints,2019,Management Plan,WWMAP
ank.27.78ab,KeyPoints,2019,Advice Basis,"ICES PA approach. Catch = 12,959 t. Index ratio and uncertainty cap applied"
ank.27.78ab,KeyPoints,2019,  FMSY Range Lower,Not defined
ank.27.78ab,KeyPoints,2019,  FMSY ,Not applicable
ank.27.78ab,KeyPoints,2019,  FMSY Range Upper,Not defined
ank.27.78ab,KeyPoints,2019,Landing Obligation,From 2019. No derogations or exemptions*      
mon.27.78ab,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
mon.27.78ab,KeyPoints,2019,Management Plan,WWMAP
mon.27.78ab,KeyPoints,2019,Advice Basis,"ICES MSY Approach. F=0.28; Catch=31,798 t"
mon.27.78ab,KeyPoints,2019,  FMSY Range Lower,"F=0.181; Catch=21,428 t"
mon.27.78ab,KeyPoints,2019,  FMSY ,"F=0.28; Catch=31,798 t"
mon.27.78ab,KeyPoints,2019,  FMSY Range Upper,Conditions not met
mon.27.78ab,KeyPoints,2019,Landing Obligation,From 2019. No derogations or exemptions*      
cod.27.7e-k,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment) 
cod.27.7e-k,KeyPoints,2019,Management Plan,WWMAP
cod.27.7e-k,KeyPoints,2019,Advice Basis,ICES MSY approach. F=0.00; Total catch=0 t
cod.27.7e-k,KeyPoints,2019,  FMSY Range Lower,F=0.23; Total catch=713 t
cod.27.7e-k,KeyPoints,2019,  FMSY ,"F=0.35; Total catch=1,033 t"
cod.27.7e-k,KeyPoints,2019,  FMSY Range Upper,Not Appropriate
cod.27.7e-k,KeyPoints,2019,Landing Obligation,From 2019. No derogations or exemptions
cod.27.1-2,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
cod.27.1-2,KeyPoints,2019,Management Plan,Joint Russian-Norwegian Fisheries Commission Management Plan*
cod.27.1-2,KeyPoints,2019,Advice Basis,"Management plan. F=0.47; Catch=689,672 t"
cod.27.1-2,KeyPoints,2019,  FMSY Range Lower,Not available
cod.27.1-2,KeyPoints,2019,  FMSY ,"F=0.40; Catch=603,541 t"
cod.27.1-2,KeyPoints,2019,  FMSY Range Upper,Not available
cod.27.1-2,KeyPoints,2019,Landing Obligation,Not applicable
cod.27.6a,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
cod.27.6a,KeyPoints,2019,Management Plan,No (considered bycatch in WWMAP)
cod.27.6a,KeyPoints,2019,Advice basis ,ICES MSY approach. F=0.00; Catch=0 t
cod.27.6a,KeyPoints,2019,  FMSY Range Lower,F=0.20; Catch=446 t
cod.27.6a,KeyPoints,2019,  FMSY ,F=0.29; Catch=623 t
cod.27.6a,KeyPoints,2019,  FMSY Range Upper,F=0.41; Catch=839 t
cod.27.6a,KeyPoints,2019,Landing Obligation ,From 2019. No derogations or exemptions
cod.27.6b,KeyPoints,2019,ICES Assessment Category,6 (Bycatch only)
cod.27.6b,KeyPoints,2019,Management Plan,No (Considered bycatch in WWMAP )
cod.27.6b,KeyPoints,2019,Advice Basis,ICES PA approach. Catch = 14 t. Precautionary buffer applied
cod.27.6b,KeyPoints,2019,  FMSY Range Lower,Not available
cod.27.6b,KeyPoints,2019,  FMSY ,Not available
cod.27.6b,KeyPoints,2019,  FMSY Range Upper,Not available
cod.27.6b,KeyPoints,2019,Landing Obligation ,From 2019. No derogations or exemptions
cod.27.7a,KeyPoints,2019,ICES Assessment Category,3 (Survey-based assessment trends)
cod.27.7a,KeyPoints,2019,Management Plan,WWMAP
cod.27.7a,KeyPoints,2019,Advice Basis,"ICES PA approach. Catch = 116 t. Index ratio, uncertainty cap and precautionary  buffer applied"
cod.27.7a,KeyPoints,2019,  FMSY Range Lower,Not available
cod.27.7a,KeyPoints,2019,  FMSY ,Not available
cod.27.7a,KeyPoints,2019,  FMSY Range Upper,Not available
cod.27.7a,KeyPoints,2019,Landing Obligation ,From 2019. Specific technical measures under Article 10 of the 2020-2021 landing obligation plan* 
whb.27.1-91214,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
whb.27.1-91214,KeyPoints,2019,Management plan,"Yes (European Union, the Faroe Islands, Iceland and Norway in 2016)"
whb.27.1-91214,KeyPoints,2019,Advice Basis ,"F=0.32 (FMSY); Catch=1,161,615 t"
whb.27.1-91214,KeyPoints,2019,Ranges,Not available
whb.27.1-91214,KeyPoints,2019,Landing Obligation ,From 2015. Fleet specific de minimis exemption*
whg.27.7a,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment) 
whg.27.7a,KeyPoints,2019,Management Plan,No (considered as bycatch in WWMAP)
whg.27.7a,KeyPoints,2019,Advice Basis,ICES MSY Approach. F = 0.00; Catch = 0 t
whg.27.7a,KeyPoints,2019,  FMSY Range Lower,Not appropriate
whg.27.7a,KeyPoints,2019,  FMSY ,F=0.0; Catch=0 t
whg.27.7a,KeyPoints,2019,  FMSY Range Upper,Not Appropriate
whg.27.7a,KeyPoints,2019,Landing Obligation ,From 2019. No derogations or exemptions
whg.27.6a,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
whg.27.6a,KeyPoints,2019,Management Plan,No (considered as bycatch in WWMAP)
whg.27.6a,KeyPoints,2019,Advice Basis ,PA approach.* F=0.00; Catch=0 t
whg.27.6a,KeyPoints,2019,  FMSY Range Lower**,Not appropriate 
whg.27.6a,KeyPoints,2019,  FMSY,"F=0.18; Catch=3,730 t"
whg.27.6a,KeyPoints,2019,  FMSY Range Upper**,Not appropriate
whg.27.6a,KeyPoints,2019,Landing Obligation ,From 2019. No derogations or exemptions
whg.27.6b,KeyPoints,2019,ICES Assessment Category,6 (Bycatch only)
whg.27.6b,KeyPoints,2019,Management Plan,No (Considered bycatch in WWMAP)
whg.27.6b,KeyPoints,2019,Advice Basis ,PA approach.* Recent advised catches minus 20%
whg.27.6b,KeyPoints,2019,  FMSY Range Lower**,Not appropriate 
whg.27.6b,KeyPoints,2019,  FMSY**,Not appropriate 
whg.27.6b,KeyPoints,2019,  FMSY Range Upper**,Not appropriate 
whg.27.6b,KeyPoints,2019,Landing Obligation ,From 2019. No derogations or exemptions
whg.27.7b-ce-k,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
whg.27.7b-ce-k,KeyPoints,2019,Management Plan,WWMAP
whg.27.7b-ce-k,KeyPoints,2019,Advice Basis ,WWMAP
whg.27.7b-ce-k,KeyPoints,2019,  FMSY Range Lower,"F=0.35; Catch=6,481 t"
whg.27.7b-ce-k,KeyPoints,2019,  FMSY ,"F=0.15; Catch=4,157 t "
whg.27.7b-ce-k,KeyPoints,2019,  FMSY Range Upper,Condition not met
whg.27.7b-ce-k,KeyPoints,2019,Landing Obligation ,From 2019. De minimis exemption up  to 5%*
had.27.7b-k,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
had.27.7b-k,KeyPoints,2019,Management Plan,WWMAP
had.27.7b-k,KeyPoints,2019,Advice Basis ,"WWMAP. F=0.40;  Catch=16,671 t "
had.27.7b-k,KeyPoints,2019,  FMSY Range Lower,"F=0.26; Catch=11,418 t"
had.27.7b-k,KeyPoints,2019,  FMSY ,"F=0.40; Catch=16,671 t"
had.27.7b-k,KeyPoints,2019,  FMSY Range Upper,"F=0.60; Catch=23,262 t"
had.27.7b-k,KeyPoints,2019,Landing Obligation ,From 2019. De minimis up to 5%*
had.27.7a,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
had.27.7a,KeyPoints,2019,Management Plan,WWMAP
had.27.7a,KeyPoints,2019,Advice Basis ,"WWMAP. F=0.28;  Catch=3,156 t "
had.27.7a,KeyPoints,2019,  FMSY Range Lower,"F=0.20;  Catch=2,333 t"
had.27.7a,KeyPoints,2019,  FMSY ,"F=0.28;  Catch=3,156 t "
had.27.7a,KeyPoints,2019,  FMSY Range Upper,"F=0.35;  Catch=3,830 t "
had.27.7a,KeyPoints,2019,Landing Obligation ,From 2016. Specific technical measures under Article 10 of the 2020-2021 landing obligation plan*
had.27.46a20,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment) 
had.27.46a20,KeyPoints,2019,Management Plan,NSMAP; Not agreed between EU & Norway*
had.27.46a20,KeyPoints,2019,Advice Basis ,"ICES MSY approach. F=0.194; Catch=41,818 t"
had.27.46a20,KeyPoints,2019,  FMSY Range Lower,"F=0.167; Catch=36,257 t"
had.27.46a20,KeyPoints,2019,  FMSY ,"F=0.194; Catch=41,818 t"
had.27.46a20,KeyPoints,2019,  FMSY Range Upper,"F=0.194; Catch=41,818 t"
had.27.46a20,KeyPoints,2019,Landing Obligation ,From 2016. Below MCRS De minimis up to 3%**
had.27.6b,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
had.27.6b,KeyPoints,2019,Management Plan,No management plan has been agreed between the relevant management authorities.
had.27.6b,KeyPoints,2019,Advice Basis ,"ICES MSY approach. F=0.168; Catch=10,472 t"
had.27.6b,KeyPoints,2019,  FMSY Range Lower,"F=0.105; Catch=6,854 t"
had.27.6b,KeyPoints,2019,  FMSY ,"F=0.168; Catch=10,472 t"
had.27.6b,KeyPoints,2019,  FMSY Range Upper,"F=0.270; Catch=15,531 t"
had.27.6b,KeyPoints,2019,Landing Obligation ,From 2016. No derogations or exemptions
hke.27.3a46-8abd,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment) 
hke.27.3a46-8abd,KeyPoints,2019,Management Plan,WWMAP
hke.27.3a46-8abd,KeyPoints,2019,Advice Basis ,MSY Approach
hke.27.3a46-8abd,KeyPoints,2019,  FMSY Range Lower,"F=0.18; Catch=76,334 t"
hke.27.3a46-8abd,KeyPoints,2019,  FMSY ,"F=0.26; Catch=104,763 t"
hke.27.3a46-8abd,KeyPoints,2019,  FMSY Range Upper,"F=0.40; Catch=147,839 t"
hke.27.3a46-8abd,KeyPoints,2019,Landing Obligation ,From 2019. No derogations or exemptions*
her.27.6a7bc,KeyPoints,2019,ICES Assessment Category,3 (Trend-based assessment)
her.27.6a7bc,KeyPoints,2019,Management Plan,No
her.27.6a7bc,KeyPoints,2019,Advice Basis ,ICES PA approach. F=0.0; Catch=0 t*
her.27.6a7bc,KeyPoints,2019,Ranges,Not available
her.27.6a7bc,KeyPoints,2019,Landing Obligation,From 2015. No derogations or exemptions 
her.27.irls,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
her.27.irls,KeyPoints,2019,Management Plan,No
her.27.irls,KeyPoints,2019,Advice Basis ,ICES MSY approach*. F=0.00;  Catch=0 t
her.27.irls,KeyPoints,2019,Ranges,Not available
her.27.irls,KeyPoints,2019,Landing Obligation,From 2015. No derogations or exemptions 
her.27.nirs,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
her.27.nirs,KeyPoints,2019,Management Plan,No
her.27.nirs,KeyPoints,2019,Advice Basis ,"ICES MSY approach. F=0.266;  Catch=8,064 t"
her.27.nirs,KeyPoints,2019,Ranges,Not available
her.27.nirs,KeyPoints,2019,Landing Obligation,From 2015. No derogations or exemptions 
her.27.1-24a514a,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
her.27.1-24a514a,KeyPoints,2019,Management Plan,"Yes  (EU, the Faroe Islands, Iceland, Norway, and Russia in 2018)"
her.27.1-24a514a,KeyPoints,2019,Advice Basis ,"Management plan*. F=0.14; Catch=525,594 t"
her.27.1-24a514a,KeyPoints,2019,Ranges,Not available
her.27.1-24a514a,KeyPoints,2019,Landing Obligation,From 2015. No derogations or exemptions relevant to Ireland
hom.27.3a4bc7d,KeyPoints,2019,ICES Assessment Category,3 (Survey Trends Based Assessment)
hom.27.3a4bc7d,KeyPoints,2019,Management Plan,No
hom.27.3a4bc7d,KeyPoints,2019,Advice Basis ,"ICES PA approach. Catch=14,014 t. 
Index ratio and uncertainty cap applied
"
hom.27.3a4bc7d,KeyPoints,2019,Ranges,Not available
hom.27.3a4bc7d,KeyPoints,2019,Landing Obligation,From 2015. Area and gear specific de minimis exemptions*
hom.27.2a4a5b6a7a-ce-k8,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
hom.27.2a4a5b6a7a-ce-k8,KeyPoints,2019,Management Plan,No
hom.27.2a4a5b6a7a-ce-k8,KeyPoints,2019,Advice Basis ,"ICES MSY approach*  F=0.06; Catch=83,954 t"
hom.27.2a4a5b6a7a-ce-k8,KeyPoints,2019,Ranges,Not available
hom.27.2a4a5b6a7a-ce-k8,KeyPoints,2019,Landing Obligation,From 2015. Area and gear specific de minimis exemptions**
meg.27.7b-k8abd,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
meg.27.7b-k8abd,KeyPoints,2019,Management Plan,WWMAP
meg.27.7b-k8abd,KeyPoints,2019,Advice Basis ,"WWMAP. F=0.191; Catch=19,982 t"
meg.27.7b-k8abd,KeyPoints,2019,  FMSY Range Lower,"F=0.122; Catch=13,218 t"
meg.27.7b-k8abd,KeyPoints,2019,  FMSY ,"F=0.191; Catch=19,982 t"
meg.27.7b-k8abd,KeyPoints,2019,  FMSY Range Upper,Conditions not met
meg.27.7b-k8abd,KeyPoints,2019,Landing Obligation ,From 2019. De minimis up to 5%*
lez.27.4a6a,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
lez.27.4a6a,KeyPoints,2019,Management Plan,WWMAP
lez.27.4a6a,KeyPoints,2019,Advice Basis ,"WWMAP. Relative F = 1.00; Catch=8,350 t"
lez.27.4a6a,KeyPoints,2019,  FMSY Range Lower,"Relative F = 0.77; Catch=6,450 t"
lez.27.4a6a,KeyPoints,2019,  FMSY ,"Relative F = 1.00; Catch=8,350 t"
lez.27.4a6a,KeyPoints,2019,  FMSY Range Upper,"Relative F = 1.00; Catch=8,350 t"
lez.27.4a6a,KeyPoints,2019,Landing Obligation ,From 2019. No derogations or exemptions
lez.27.6b,KeyPoints,2019,ICES Assessment Category,3 (Survey Based Assessment Trends)
lez.27.6b,KeyPoints,2019,Management Plan,WWMAP
lez.27.6b,KeyPoints,2019,Advice Basis ,ICES PA approach. Catch = 473 t. Uncertainty cap and precautionary buffer not applied
lez.27.6b,KeyPoints,2019,  FMSY Proxy Range Lower,Not Appropriate
lez.27.6b,KeyPoints,2019,  FMSY Proxy,F=0.93
lez.27.6b,KeyPoints,2019,  FMSY Proxy Range Upper,Not appropriate
lez.27.6b,KeyPoints,2019,Landing Obligation ,From 2019. No derogations or exemptions
sol.27.7a,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment) 
sol.27.7a,KeyPoints,2019,Management Plan,No (considered bycatch in WWMAP)
sol.27.7a,KeyPoints,2019,Advice basis,ICES MSY approach. F=0.184; Catch=561 t 
sol.27.7a,KeyPoints,2019,  FMSY Range Lower*,F=0.147; Catch=457 t 
sol.27.7a,KeyPoints,2019,  FMSY*,F=0.20; Catch=606 t 
sol.27.7a,KeyPoints,2019,  FMSY Range Upper*,F=0.22; Catch=663 t 
sol.27.7a,KeyPoints,2019,Landing Obligation ,From 2019. No derogation or exemptions
sol.27.7bc,KeyPoints,2019,ICES Assessment Category,6 (Bycatch only)
sol.27.7bc,KeyPoints,2019,Management Plan,No (Considered bycatch in WWMAP)
sol.27.7bc,KeyPoints,2019,Advice basis,Catch=24 t
sol.27.7bc,KeyPoints,2019,  FMSY Range Lower,Not Appropriate
sol.27.7bc,KeyPoints,2019,  FMSY ,Not Appropriate
sol.27.7bc,KeyPoints,2019,  FMSY Range Upper,Not Appropriate
sol.27.7bc,KeyPoints,2019,Landing Obligation ,From 2019. No derogations or exemptions
sol.27.7fg,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
sol.27.7fg,KeyPoints,2019,Management Plan,No (target stock in WWMAP)
sol.27.7fg,KeyPoints,2019,Advice basis,"ICES MSY approach. F=0.297; Catch=1,686 t"
sol.27.7fg,KeyPoints,2019,  FMSY Range Lower,F=0.165; Catch=993 t
sol.27.7fg,KeyPoints,2019,  FMSY ,"F=0.297; Catch=1,686 t"
sol.27.7fg,KeyPoints,2019,  FMSY Range Upper,"F=0.499; Catch=2,597 t"
sol.27.7fg,KeyPoints,2019,Landing Obligation ,From 2016. De minimis up to 3%
sol.27.7h-k,KeyPoints,2019,ICES Assessment Category,3 (Survey-based assessment trends)
sol.27.7h-k,KeyPoints,2019,Management Plan,WWMAP
sol.27.7h-k,KeyPoints,2019,Advice basis,"ICES PA approach. Catch = 213 t;
Index ratio and precautionary buffer applied"
sol.27.7h-k,KeyPoints,2019,  FMSY Range Lower,Not available
sol.27.7h-k,KeyPoints,2019,  FMSY ,Relative F=0.66
sol.27.7h-k,KeyPoints,2019,  FMSY Range Upper,Not available
sol.27.7h-k,KeyPoints,2019,Landing Obligation ,From 2019. De minimis up to 3%
sol.27.6,KeyPoints,2019,ICES Assessment Category,Not Appropriate
sol.27.6,KeyPoints,2019,Management Plan,No*
sol.27.6,KeyPoints,2019,Advice basis,None. Not Appropriate
sol.27.6,KeyPoints,2019,  FMSY Range Lower,Not Appropriate
sol.27.6,KeyPoints,2019,  FMSY ,Not Appropriate
sol.27.6,KeyPoints,2019,  FMSY Range Upper,Not Appropriate
sol.27.6,KeyPoints,2019,Landing Obligation ,From 2017. No derogation or exemptions
mac.27.nea,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
mac.27.nea,KeyPoints,2019,Management Plan,Yes*
mac.27.nea,KeyPoints,2019,Advice Basis ,"MSY approach. F=0.23; Catch=922,064 t"
mac.27.nea,KeyPoints,2019,Ranges,Not available
mac.27.nea,KeyPoints,2019,Landing Obligation,From 2015. Area and gear specific de mimimis and survivability exemptions**
ple.27.7fg,KeyPoints,2019,ICES Assessment Category,3 (Survey Based Assessment)
ple.27.7fg,KeyPoints,2019,Management Plan,No (considered bycatch in WWMAP)
ple.27.7fg,KeyPoints,2019,Advice Basis ,"ICES PA approach. Catch=2,295 t Index ratio"
ple.27.7fg,KeyPoints,2019,FMSY proxy Range Lower*,Not available
ple.27.7fg,KeyPoints,2019,FMSY proxy,Not available
ple.27.7fg,KeyPoints,2019,FMSY proxy Range Upper*,Not available
ple.27.7fg,KeyPoints,2019,Landing Obligation,From 2019. High survivability exemption*
ple.27.6,KeyPoints,2019,ICES Assessment Category,Not available
ple.27.6,KeyPoints,2019,Management Plan,No (considered bycatch in WWMAP)
ple.27.6,KeyPoints,2019,Advice Basis ,Not available
ple.27.6,KeyPoints,2019,  FMSY Range Lower*,Not available
ple.27.6,KeyPoints,2019,  FMSY ,Not appropriate
ple.27.6,KeyPoints,2019,  FMSY Range Upper*,Not appropriate
ple.27.6,KeyPoints,2019,Landing Obligation ,From 2019. No derogations or exemptions
ple.27.7h-k,KeyPoints,2019,ICES Assessment Category,3 (Survey Based Assessment)
ple.27.7h-k,KeyPoints,2019,Management Plan,No (considered bycatch in WWMAP)
ple.27.7h-k,KeyPoints,2019,Advice Basis ,Precautionary approach*. F=0.00;  Catch=0 t
ple.27.7h-k,KeyPoints,2019,FMSY proxy Range Lower,Not available
ple.27.7h-k,KeyPoints,2019,FMSY proxy,F=0.35;  
ple.27.7h-k,KeyPoints,2019,FMSY proxy Range Upper,Not available
ple.27.7h-k,KeyPoints,2019,Landing Obligation,From 2019. High survivability exemption**
ple.27.7bc,KeyPoints,2019,ICES Assessment Category,6 (Bycatch only)
ple.27.7bc,KeyPoints,2019,Management Plan,No (considered bycatch in WWMAP)
ple.27.7bc,KeyPoints,2019,Advice Basis ,Precautionary approach. Landings=24 t*
ple.27.7bc,KeyPoints,2019,  FMSY Range Lower**,Not appropriate
ple.27.7bc,KeyPoints,2019,  FMSY ,Not available
ple.27.7bc,KeyPoints,2019,  FMSY Range Upper**,Not appropriate
ple.27.7bc,KeyPoints,2019,Landing Obligation ,From 2019. High survivability exemption***
ple.27.7a,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
ple.27.7a,KeyPoints,2019,Management Plan,No (considered bycatch in WWMAP)
ple.27.7a,KeyPoints,2019,Advice Basis,"Precautionary approach. F=0.336;  Catch=5,640 t"
ple.27.7a,KeyPoints,2019,  FMSY Range Lower*,"F=0.133; Catch=2,288 t"
ple.27.7a,KeyPoints,2019,  FMSY ,"F=0.196; Catch=3,299 t"
ple.27.7a,KeyPoints,2019,  FMSY Range Upper*,"F=0.29; Catch=4,772 t"
ple.27.7a,KeyPoints,2019,Landing Obligation,From 2019. High survivability exemption**
lin.27.3a4a6-91214,KeyPoints,2019,ICES Assessment Category,3 (CPUE trends)
lin.27.3a4a6-91214,KeyPoints,2019,Management Plan,No
lin.27.3a4a6-91214,KeyPoints,2019,Advice Basis ,"ICES PA approach. Catch=18,516 t Index ratio"
lin.27.3a4a6-91214,KeyPoints,2019,  FMSY Range Lower,Not appropriate
lin.27.3a4a6-91214,KeyPoints,2019,  FMSY ,Not appropriate
lin.27.3a4a6-91214,KeyPoints,2019,  FMSY Range Upper,Not appropriate
lin.27.3a4a6-91214,KeyPoints,2019,Landing Obligation ,From 2019. No derogation or exemptions
pol.27.67,KeyPoints,2019,ICES Assessment Category,4 (Catch only)
pol.27.67,KeyPoints,2019,Management Plan,WWMAP
pol.27.67,KeyPoints,2019,Advice Basis ,"ICES PA approach. Catch =3,360 t"
pol.27.67,KeyPoints,2019,  FMSY Range Lower,Not available
pol.27.67,KeyPoints,2019,  FMSY ,Not available
pol.27.67,KeyPoints,2019,  FMSY Range Upper,Not available
pol.27.67,KeyPoints,2019,Landing Obligation ,From 2017. No derogations or exemptions
pok.27.7,KeyPoints,2019,ICES Assessment Category,Not appropriate
pok.27.7,KeyPoints,2019,Management Plan,No (Considered bycatch in WWMAP)
pok.27.7,KeyPoints,2019,Advice Basis ,None. Not appropriate
pok.27.7,KeyPoints,2019,  FMSY Range Lower,Not appropriate
pok.27.7,KeyPoints,2019,  FMSY ,Not appropriate
pok.27.7,KeyPoints,2019,  FMSY Range Upper,Not appropriate
pok.27.7,KeyPoints,2019,Landing Obligation,From 2016. No derogations or exemptions 
pok.27.3a46,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
pok.27.3a46,KeyPoints,2019,Management Plan,NSMAP; Not agreed between EU & Norway*
pok.27.3a46,KeyPoints,2019,Advice Basis ,"ICES MSY approach. F=0.363; Catch=88,093 t"
pok.27.3a46,KeyPoints,2019,  NSMAP  FMSY Range Lower,"F=0.210; Catch=54,430 t"
pok.27.3a46,KeyPoints,2019,  FMSY ,"F=0.363; Catch=88,093 t"
pok.27.3a46,KeyPoints,2019,  NSMAP FMSY Range Upper,"F=0.536; Catch=121,041 t"
pok.27.3a46,KeyPoints,2019,Landing Obligation,From 2016. No derogations or exemptions 
bss.27.4bc7ad-h,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
bss.27.4bc7ad-h,KeyPoints,2019,Management Plan,WWMAP
bss.27.4bc7ad-h,KeyPoints,2019,Advice Basis ,MAP ranges
bss.27.4bc7ad-h,KeyPoints,2019,  FMSY Range Lower,"F=0.112; Total catch=1,634 t"
bss.27.4bc7ad-h,KeyPoints,2019,  FMSY ,"F=0.135; Total catch=1,946 t"
bss.27.4bc7ad-h,KeyPoints,2019,  FMSY Range Upper*,Not appropriate
bss.27.4bc7ad-h,KeyPoints,2019,Landing Obligation,From 2019. 
bss.27.6a7bj,KeyPoints,2019,ICES Assessment Category,6 (Bycatch only)
bss.27.6a7bj,KeyPoints,2019,Management Plan,No (Considered bycatch in WWMAP)*
bss.27.6a7bj,KeyPoints,2019,Advice Basis ,ICES PA approach.**  Catch = 4 t
bss.27.6a7bj,KeyPoints,2019,  FMSY Range Lower,Not available
bss.27.6a7bj,KeyPoints,2019,  FMSY ,Not available
bss.27.6a7bj,KeyPoints,2019,  FMSY Range Upper,Not available
bss.27.6a7bj,KeyPoints,2019,Landing Obligation,From 2019.  
spr.27.67a-cf-k,KeyPoints,2019,ICES Assessment Category,5 (Landings only)
spr.27.67a-cf-k,KeyPoints,2019,Management Plan,No
spr.27.67a-cf-k,KeyPoints,2019,Advice Basis ,"PA approach. Catch <= 8804 2,800 t*"
spr.27.67a-cf-k,KeyPoints,2019,  FMSY Range Lower,Not appropriate
spr.27.67a-cf-k,KeyPoints,2019,  FMSY ,Not appropriate
spr.27.67a-cf-k,KeyPoints,2019,  FMSY Range Upper,Not appropriate
spr.27.67a-cf-k,KeyPoints,2019,Landing Obligation,Does not apply (Not a TAC species)
dgs.27.nea,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
dgs.27.nea,KeyPoints,2019,Management Plan,No
dgs.27.nea,KeyPoints,2019,Advice Basis ,"ICES PA approach. No targeted fishing, bycatch based on average 2007-2009 catches=2,468 t"
dgs.27.nea,KeyPoints,2019,  FMSY Range Lower,Not available
dgs.27.nea,KeyPoints,2019,  FMSY ,Not available
dgs.27.nea,KeyPoints,2019,  FMSY Range Upper,Not available
dgs.27.nea,KeyPoints,2019,Landing Obligation,Not applicable. Prohibited species*
nep.fu.14,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
nep.fu.14,KeyPoints,2019,Management Plan,WWMAP
nep.fu.14,KeyPoints,2019,Advice Basis ,WWMAP. HR=11.0; Catch=779 t
nep.fu.14,KeyPoints,2019,  FMSY Range Lower,HR=9.1; Catch=644 t
nep.fu.14,KeyPoints,2019,  FMSY ,HR=11.0; Catch=779 t
nep.fu.14,KeyPoints,2019,  FMSY Range Upper*,HR=11.0; Catch=779 t
nep.fu.14,KeyPoints,2019,Landing Obligation ,From 2016. Gear specific high survivability exemption**
nep.fu.14,KeyPoints,2019,MSY Btrigger (million individuals),350
nep.fu.15,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
nep.fu.15,KeyPoints,2019,Management Plan,WWMAP
nep.fu.15,KeyPoints,2019,Advice Basis ,"WWMAP. HR=18.2; Catch=10,377 t"
nep.fu.15,KeyPoints,2019,  FMSY Range Lower,"HR=12.4; Catch=7,070 t"
nep.fu.15,KeyPoints,2019,  FMSY ,"HR=18.2; Catch=10,377 t"
nep.fu.15,KeyPoints,2019,  FMSY Range Upper*,"HR=18.2; Catch=10,377 t"
nep.fu.15,KeyPoints,2019,Landing Obligation ,From 2016. Gear specific high survivability exemption**
nep.fu.15,KeyPoints,2019,MSY Btrigger (million individuals),3 billion 
nep.fu.16,KeyPoints,2019,ICES Assessment Category,1 (Quantitative Assessment)
nep.fu.16,KeyPoints,2019,Management Plan,WWMAP
nep.fu.16,KeyPoints,2019,Advice Basis ,"WWMAP. HR=6.2; Catch=2,637 t"
nep.fu.16,KeyPoints,2019,  FMSY Range Lower,"HR=5.0; Catch=2,127 t"
nep.fu.16,KeyPoints,2019,  FMSY ,"HR=6.2; Catch=2,637 t"
nep.fu.16,KeyPoints,2019,  FMSY Range Upper*,"HR=6.2; Catch=2,637 t"
